Date,AAPL,MSFT,SPY
2022-06-24,-0.21955445022397693,-0.21634935194975258,-0.17736270171882423
2022-06-27,-0.21955445022397693,-0.22457532798687432,-0.1805050384249223
2022-06-28,-0.24280368715472772,-0.24919424444258548,-0.19724944974231867
2022-06-29,-0.23294214154010554,-0.23812875283725818,-0.1979033526610308
2022-06-30,-0.24677034381121102,-0.24816976340426058,-0.20441989885633297
2022-07-01,-0.23459485083254578,-0.24011953246184672,-0.1960052328486257
2022-07-05,-0.22010541048983734,-0.23054706799137803,-0.1944868859823824
2022-07-06,-0.21261295114212964,-0.2207111471128792,-0.19176644397218082
2022-07-07,-0.193716000177679,-0.21430048200683505,-0.17966158763240353
2022-07-08,-0.18991458872466851,-0.21646663819120132,-0.180336145106854
2022-07-11,-0.2018696118444191,-0.22568756640538792,-0.18969970172112674
2022-07-12,-0.19641557685153907,-0.25742017441284126,-0.19686994767557647
2022-07-13,-0.19845382970122563,-0.2602010468603222,-0.20108774339700894
2022-07-14,-0.18203607130429103,-0.25621990221294205,-0.20302784951943906
2022-07-15,-0.1726706043103697,-0.24849177079928245,-0.18780178506828601
2022-07-18,-0.18974917201605454,-0.25572219579007827,-0.1945080145771044
2022-07-19,-0.1680975054748724,-0.24026584082902683,-0.17274434305578182
2022-07-20,-0.1568588593295962,-0.23224486234667574,-0.16747201375417253
2022-07-21,-0.1441321488273588,-0.2247216363540546,-0.15899409740200826
2022-07-22,-0.15107407667205885,-0.23783622823663056,-0.16679718540030286
2022-07-25,-0.15735468069258535,-0.24231503324000822,-0.1657848412897158
2022-07-26,-0.16479208688999222,-0.26260154519325435,-0.17565453609935458
2022-07-27,-0.1361990927721041,-0.21330497702737536,-0.15424923805005197
2022-07-28,-0.13311371528328583,-0.1908521706891642,-0.14364139682223134
2022-07-29,-0.10468596636887036,-0.1781767803093263,-0.13115676753629255
2022-08-01,-0.1101953117697628,-0.1861684602647483,-0.13372971570256753
2022-08-02,-0.118459115489675,-0.19550685898784848,-0.13944479741537602
2022-08-03,-0.08474214802299974,-0.1731125575697629,-0.12596888489371755
2022-08-04,-0.0865052208737531,-0.16965837180530902,-0.1265594697481176
2022-08-05,-0.08777410166035801,-0.1718243437222103,-0.12803555942491668
2022-08-08,-0.09042231254445166,-0.17940648923675317,-0.1290479712553587
2022-08-09,-0.09014644652495384,-0.17361026399262638,-0.1325064242440323
2022-08-10,-0.06631314883610569,-0.15352870352728462,-0.11428572009027259
2022-08-11,-0.07045096762343062,-0.15979315239988096,-0.11428572009027259
2022-08-12,-0.05053484735785142,-0.14547851865173705,-0.09929146070237059
2022-08-15,-0.04452144834719601,-0.14091172593383972,-0.09557993861601388
2022-08-16,-0.04540418530856056,-0.143136479172064,-0.09380818405281297
2022-08-17,-0.03701835568073873,-0.14539541402503886,-0.10024048674864566
2022-08-18,-0.03922536958929118,-0.14876898277357162,-0.09762541683263577
2022-08-19,-0.053734533023228954,-0.1605618241299718,-0.10975160492669973
2022-08-22,-0.07552657652242079,-0.18520382008566943,-0.12828876396230926
2022-08-23,-0.07740232825089242,-0.18904671806746157,-0.13039776340280795
2022-08-24,-0.07574713213390602,-0.19095360992862564,-0.12761386788858461
2022-08-25,-0.061954945942436675,-0.18197683610551435,-0.11529779332143968
2022-08-26,-0.09731844851647162,-0.21354194498731668,-0.14524439350707338
2022-08-29,-0.10967642296529267,-0.2219320112019876,-0.15089602171586022
2022-08-30,-0.12330319244814807,-0.22856186245760451,-0.1602173888605433
2022-08-31,-0.13262689794020588,-0.23296221558777436,-0.16660729892722168
2022-09-01,-0.12854438956089337,-0.23610107365281124,-0.1639922967310668
2022-09-02,-0.1404057708735902,-0.24883257347573012,-0.17280745796052896
2022-09-06,-0.14746740930679472,-0.2570760088551571,-0.17592859835204988
2022-09-07,-0.13957817281509693,-0.24287755574367195,-0.16112415771737384
2022-09-08,-0.1478536388846055,-0.2416161528122714,-0.15564108422738085
2022-09-09,-0.1317992141291417,-0.2241907617874973,-0.14252374833730708
2022-09-12,-0.0983666879390204,-0.2177660923541161,-0.13330782100667082
2022-09-13,-0.1512741374191797,-0.2607722760017054,-0.1709938525270127
2022-09-14,-0.14316417381085553,-0.2600974885450128,-0.16783052266590204
