Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,MSFT,SPY,AAPL,MSFT,SPY,AAPL,MSFT,SPY,AAPL,MSFT,SPY,AAPL,MSFT,SPY
Date,,,,,,,,,,,,,,,
2024-12-02,238.06895446777344,426.84979248046875,593.0029907226562,239.26133321145704,428.8504232970242,593.6808455477146,235.654388648958,417.27244986667705,591.8633791521069,235.76369091824088,417.52996787602956,592.3545765627109,48137100,20207200,31746000
2024-12-03,241.1095428466797,427.0676574707031,593.2779541015625,241.21884512379424,428.32547569363487,593.5235527754064,237.38334952948236,423.6407942127541,591.735647195163,238.2875760799829,425.72067515411175,592.7671496331845,38861000,18302000,26906600
2024-12-04,241.46725463867188,433.2280578613281,596.9620361328125,242.56027739454964,435.4564952904926,597.2076348485892,239.7184333911867,428.483953715763,594.2997844285924,241.32814402991647,428.8801143248133,594.9678057402301,44383900,26009400,42787600
2024-12-05,241.49703979492188,438.3782043457031,595.9795532226562,242.9875169579372,440.3986627358307,597.7675188046404,240.59282850575005,431.9900352112823,595.6259055147337,242.44102079436578,433.72326431540773,596.961947940629,40033900,21697800,28762200
2024-12-06,241.29832458496094,439.3191223144531,597.1093139648438,243.0769692456264,441.82487523918803,598.3471408675985,240.5431549096241,437.5363542028089,596.3332437457798,241.36788746709487,438.0612738202398,596.7458327264936,36870600,18821000,31241500
2024-12-09,245.18350219726562,441.7455749511719,594.034423828125,245.67039687977774,444.03343474398827,597.1584317989794,240.21524480725012,436.27848652322723,593.445010988573,240.29473874492055,438.3583673053642,596.9914414878755,44649200,19144400,34742700
2024-12-10,246.19703674316406,439.0813903808594,592.1875610351562,246.63424582967986,445.31111943385133,595.134745373381,243.7824557106041,437.3679889585384,591.529373321926,245.32261857013248,440.13125981361975,594.7123228135097,36914800,18469500,37234500
2024-12-11,244.9251708984375,444.6871643066406,596.7655029296875,249.20780656351602,446.034146674654,597.7183970026139,244.69662013013263,439.7945036123786,594.8399877419274,246.3858398593606,439.7945036123786,595.1150870375847,45205800,19200200,28677700
2024-12-12,246.38583374023438,445.251708984375,593.6906127929688,247.1608807008323,451.7884649521135,596.4707466548862,244.12029436088807,444.8060093995974,593.6906127929688,245.32261935264157,444.8060093995974,595.9010008938557,32777500,20834800,31543800
2024-12-13,246.55474853515625,442.983642578125,593.5728149414062,247.70737273801882,447.10377945438483,596.4413911194437,244.67674782957272,441.30983602760955,592.197438164754,246.24671899982582,444.142443353527,595.7242620650901,33155300,20177800,35904700
2024-12-16,249.44625854492188,447.2622375488281,596.1072998046875,249.78411156803347,447.8465797272876,597.0799209921157,246.07778066556844,441.01271109813007,594.5551592425911,246.41563368868003,442.9836304987913,595.3312295236393,51694800,23598800,43695200
2024-12-17,251.8707733154297,450.1047058105469,593.6513061523438,252.21855739876366,450.9267684894764,594.5158183353977,248.19426586582333,445.26158450169066,592.2759894688432,248.49236434269267,446.6877867800923,593.5530906608857,51356400,22733500,55773500
2024-12-18,246.47525024414062,433.1983642578125,575.95849609375,252.66569465886903,448.31210217470453,595.7340497636445,246.16722071424974,432.83188469873346,575.5753477019516,250.559158393614,446.994861295181,593.3468374126793,56774100,24444500,108248700
2024-12-19,248.2041778564453,432.8417663574219,575.7815551757812,250.40015413338242,438.93282241461935,582.5601031255708,245.5213220945425,432.13857903304347,575.5359564813775,245.92872280957204,437.38777493352876,580.948961299734,60882300,22963700,85919500
2024-12-20,252.87435913085938,432.4159240722656,582.6973266601562,253.3811159043778,439.48748337745457,587.2315284125533,244.13022347118752,424.5223020050907,572.6036951737447,246.46529524609687,428.9593493416428,573.451443984787,147495300,64263700,125716700
2024-12-23,253.64942932128906,431.078857421875,586.1867065429688,254.02700659111463,433.4558513948008,586.7879698949739,251.84097626600598,428.6820357713906,579.257197549177,253.15260355822258,432.5545685943141,582.4410536479828,40858800,19152500,57635800
2024-12-24,256.560791015625,435.1197204589844,592.7020874023438,256.57070690893096,435.3871522905164,592.7415539521577,253.66924678278625,430.02899474815183,586.9554328723399,253.86798918256417,430.484577930417,587.5370230202848,23234700,7164500,33160100
2024-12-26,257.3755798339844,433.91143798828125,592.7416381835938,258.44874034869076,436.71433412405435,593.8652919269226,255.99442012888886,432.4456406431818,589.5282423631364,256.55086249805703,434.8721433787049,590.9279213446937,27237100,8194200,41219100
2024-12-27,253.96737670898438,426.4040832519531,586.5020141601562,257.05764856283577,431.04913980352325,589.2324254266508,251.45343969164696,422.2641488688207,582.31278453499,256.19314630806485,430.4350863105853,588.9958066290322,42355300,18117700,64969300
2024-12-30,250.59889221191406,420.7586975097656,579.80908203125,251.8906421270002,423.45263204127576,583.2787692142718,249.15810064436016,417.8567839421245,576.0535631828352,250.6287005424076,421.9769208859116,579.4838439796579,35557500,13158700,56578800
2024-12-31,248.83021545410156,417.4606018066406,577.69970703125,251.6720594492945,422.64049156656444,582.1945015590405,247.84649497663966,416.6286554798762,576.0634095440413,250.83739579916153,422.016524265212,581.4748988586764,39480700,13246500,57052700
2025-01-02,242.30194091796875,414.568603515625,576.2803344726562,247.51861164989126,421.9868450538027,582.6775253068124,240.2848294479123,410.8743686174563,572.1995172748154,247.34967754084445,421.45201157982797,580.9624149327,55740700,16896500,50204000
2025-01-03,241.81503295898438,419.2928771972656,583.48583984375,242.62981931594805,419.96635323692743,584.1265095290074,240.3543640210219,415.51939233739597,578.0447499447286,241.81503295898438,417.0446121521978,579.129057366777,40244100,16662900,37888500
2025-01-06,243.4446258544922,423.749755859375,586.8470458984375,245.7598357483754,430.1577525838614,591.1250155334773,241.6560500607284,421.4024733118246,585.1122021784661,242.75900387005615,423.8983123069827,587.7440676720806,45045600,20573600,47679400
2025-01-07,240.67233276367188,418.322265625,580.2132568359375,243.99112508347835,426.52291408196885,589.2028462645713,239.81779188041267,416.76730426764124,578.3897338233832,241.43743349025635,424.8887326935554,588.877548048508,40856000,18139100,60393100
2025-01-08,241.1592254638672,420.4913024902344,581.0609741210938,242.1628232218062,422.87821031177674,582.1354148697908,238.52605495049286,417.5002550030301,576.8323377526707,240.38417847646193,419.4018380991605,580.282291853868,37628900,15054600,47304700
2025-01-10,235.3463592529297,414.9350280761719,572.1895751953125,238.63534322792128,420.6398068835906,577.5715244203626,231.52079498772144,411.0426680414125,570.2773128109467,238.48628640867517,420.5605868581897,577.5025181295064,61710900,20201100,73105000
2025-01-13,232.9119110107422,413.1919250488281,573.0768432617188,233.18020116738663,414.48936844362913,573.4316812597856,228.26162915914,408.3388895039501,567.1231694250464,232.04743903723335,411.2606004893305,567.5372072518853,49630700,17604800,47910100
2025-01-14,231.7990264892578,411.6864929199219,573.8652954101562,234.62099318079112,415.7174656234234,576.635112947905,230.99417118008773,406.783918522941,570.0801769152397,233.25969544364762,413.80596878606093,576.0042498383493,39435300,16935900,48420600
2025-01-15,236.35987854003906,422.2245178222656,584.303955078125,237.4429702030776,424.04688082339095,585.4473419377294,232.94171493841435,414.2615595275802,580.7751281246863,233.1503884256181,415.11333355996726,581.8889752343268,39832000,19637800,56900200
2025-01-16,226.81088256835938,420.51104736328125,583.1802978515625,236.49898454969573,425.3739962723433,585.8515097161563,226.58234697208553,420.32289602505284,582.4804283105531,235.84318609247865,424.59158895645874,585.6740907119066,71759100,15300000,43319700
2025-01-17,228.5199737548828,424.9184875488281,589.035400390625,230.8153063545454,430.3162708057646,590.7899174222187,227.02949646555186,424.0667436709179,587.0935375428814,230.6463874145182,429.92999377383796,588.4242703969026,68488300,26197500,58070600
2025-01-21,221.22654724121094,424.3935546875,594.427001953125,222.9952455214703,426.770548715405,594.4368685895419,217.98724913328002,421.52135231106814,590.1096265717592,222.5779137526142,426.07727516253885,592.081028657774,98070400,26085700,42532900
2025-01-22,222.4090118408203,441.9239501953125,597.7686157226562,222.6971640978084,442.9836731089654,599.1288881406504,218.39465138442915,431.8216876151847,596.7040416210903,218.39465138442915,433.36673527212855,597.2560318658977,64126500,27803800,48196000
2025-01-23,222.2401123046875,442.4289855957031,601.0313110351562,225.58871322146769,442.46861072225846,601.0313110351562,220.88874557201237,437.26892363486763,596.8618141810588,223.3132578125695,437.7641319289048,597.1377792345874,60234800,18389300,41152100
2025-01-24,221.3656768798828,439.8044128417969,599.276611328125,224.19758968028435,442.3695883246394,602.0464889090003,220.00437919561992,437.169900939795,598.1233579973735,223.35297985225768,440.89387719602587,601.0903276493815,54697900,15549500,34604700
2025-01-27,228.40074157714844,430.39544677734375,590.7997436523438,230.67619691244207,431.0293279263355,591.1151752666312,222.55806572164707,419.4414413066827,586.1373960687419,222.59782027357136,419.9465634582157,586.3049484329972,94863400,35647800,70361100
2025-01-28,236.74740600585938,442.9143371582031,595.8761596679688,238.66516132615985,444.08302154903276,596.7139816946946,229.3447052045828,427.24593852989443,588.7100920787573,229.3844597561093,430.43508134605355,592.0319005940263,75707600,23491700,44433300
2025-01-29,237.84039306640625,438.0909729003906,593.204833984375,238.33721875252743,442.5973866839753,595.4916679771449,232.524352160143,436.17947606614763,590.6518414168764,232.6336544175663,442.409205107017,595.0874967960807,45486100,23581400,37177400
2025-01-30,236.08164978027344,411.01300048828125,596.3886108398438,239.26133146080375,418.8075747745586,597.9263022497843,235.7040725307193,409.20055129765046,592.130374590218,237.1547951903121,414.75677425796516,595.3240968992558,55658300,54586300,39281300
2025-01-31,234.50173950195312,411.0823669433594,593.2146606445312,245.62070152543137,416.65841798837124,601.2382822731704,231.9579942451269,410.9338104783747,592.4556515232641,245.62070152543137,414.9648138373058,598.8134358374799,100959800,34161900,66566900
2025-02-03,226.56246948242188,406.98199462890625,589.2225341796875,230.35822543026035,411.4289554040879,591.7064599079472,224.2671369795404,404.74364348455,582.0466016788057,228.52991033796462,407.6554706497357,584.1954227420036,73063300,25679100,65857200
2025-02-04,231.32208251953125,408.4181213378906,593.1751708984375,231.64998934854387,409.9532853263689,593.6876945030192,225.21111642561868,405.81332063447735,588.7395164415061,225.80731341689966,408.73506192939664,589.2816399537594,45067300,20532100,33457800
2025-02-05,230.99417114257812,409.329345703125,595.580322265625,231.19289841511937,409.86414898425164,595.7282015036632,226.82083777153602,406.46702679712905,590.021013481686,227.0791817096477,408.39835154322543,592.0515554519985,39620300,16316700,30653100
2025-02-06,231.73941040039062,411.8350524902344,597.650390625,232.31573010563136,414.19224891795665,597.7785366008171,228.96711414866223,410.0324869601977,594.0131505968404,229.8216550685821,410.0324869601977,597.3250923662002,29925300,16309800,35771500
2025-02-07,226.18490600585938,405.8232116699219,592.1797485351562,232.5144614947352,414.63791357819275,599.4344951653416,225.81724462416,404.1890302854019,591.4700123634921,231.12335539671392,412.48872643025265,598.2122352633725,39707200,22886800,50788500
2025-02-10,226.45346069335938,408.2695617675781,596.2013549804688,229.378010419489,411.47850211303046,596.8420848342793,226.00582893863492,406.9820321839411,594.1215398587573,228.36338248973718,409.74527293691693,595.3931329282537,33115600,20817900,26048700
2025-02-11,231.39735412597656,407.49700927734375,596.6548461914062,233.99363668198936,408.53693461973535,597.1969698690995,226.93096309298542,405.37750324031913,593.8160216596527,227.00058728303875,405.71427148321067,593.9343010016065,53718400,18140600,30056700
2025-02-12,235.625,405.1200256347656,594.7326049804688,235.71453849328682,406.813629604169,595.9055917033094,229.4675323792709,400.4947666868975,589.9519786805068,229.98480349517558,403.30754628100544,590.6321148502618,45243300,19121700,45076100
2025-02-13,240.26051330566406,406.60565185546875,601.0115356445312,241.06625350434595,407.0612350423618,601.2185545419917,234.33184765944378,402.46568736983716,594.5749384975967,235.66480095549997,403.0995685212682,595.8366046698266,53614100,23891700,40921300
2025-02-14,243.31439208984375,404.515869140625,600.9819946289062,244.25939586817944,404.99128001840967,602.2535274358258,239.72336558929686,401.99031874797896,600.360998100256,239.981993568851,403.8820181953633,601.2185532755497,40896200,22758500,26910400
2025-02-18,243.18507385253906,405.71429443359375,602.746337890625,243.8913336127375,406.66508596257455,602.746337890625,240.56889220053384,402.60437161832556,599.6808220007749,242.86674847770814,404.08999660584703,602.1450746766837,48822500,21423100,26749000
2025-02-19,243.5829620361328,410.7951354980469,604.1658935546875,244.716969605811,411.5082367513966,604.4615919136522,241.88195827091008,403.7433732288774,600.8440849703791,243.37407429304395,403.97117995741957,601.3566689008733,32204200,24114200,31011100
2025-02-20,244.5379180908203,412.968505859375,601.6522216796875,245.4829218502696,416.1243389128722,602.9336210334332,243.00600383864503,409.40578409861945,598.3402805357981,243.65259654249155,412.134891295379,602.7956084451664,32316900,23508700,36554000
2025-02-21,244.25938415527344,405.1086120605469,591.361572265625,247.38287960480025,414.87384893021425,601.5734221193063,243.93111682470231,404.791066280818,590.8982614234848,244.6572756706751,414.1692516421462,601.435409514207,53197400,27524800,76519800
2025-02-24,245.80125427246094,400.9306335449219,588.670654296875,247.55199828948733,406.25983043716724,594.4074426853949,243.1353323966777,396.2861968407472,587.960918125522,243.64264638435856,405.4063787741937,593.4118748152965,51326400,26443700,50737200
2025-02-25,245.74156188964844,394.8769836425781,585.7430419921875,248.68601093773057,398.86646142853965,589.3408752561445,243.62276739789988,393.6861187086097,581.129967827771,246.69652285022872,398.05268403794094,588.6114660308307,48013300,29387400,58266500
2025-02-26,239.09666442871094,396.693115234375,586.0387573242188,243.6923767743236,400.5337085768434,591.0067297705009,237.87313357927937,391.25473790483426,583.3970853838995,243.04579925662603,394.986181494864,587.4088964020577,44433600,19619000,43321600
2025-02-27,236.05274963378906,389.5477600097656,576.6844482421875,241.1856322165831,402.657388820498,589.4690234968429,235.81400561415145,389.1905096396701,576.290203877955,238.15166004001364,398.22134834414993,588.3157098294636,41153600,21127400,74196700
2025-02-28,240.56887817382812,393.973876953125,585.6839599609375,240.8175641664438,394.6090291195634,586.2162169760591,228.9900589647863,383.6330593862238,574.1118369424444,235.70458076540925,389.67678725566606,577.1872200213395,56833400,32845700,88744100
2025-03-03,236.77891540527344,385.5384521484375,575.4227905273438,242.74737946323825,395.7899873220531,588.798762606637,234.8690087281554,383.2261675615013,571.6081318173137,240.51914741730602,395.7899873220531,587.6553155599406,47184000,23007700,74249200
2025-03-04,234.68994140625,385.65753173828125,568.6116333007812,238.80819608105105,389.59737098453536,577.0196942059655,233.44651142335266,378.10536303990614,564.0675647801556,236.46059966619734,380.48712304915495,571.420918082598,53798100,29342900,109648200
2025-03-05,234.50094604492188,397.9732666015625,574.722900390625,235.30668622205877,398.61835249883035,576.5168836727693,228.02515316620742,385.85603973587394,564.8856223320056,234.18262069274581,386.3820118850688,568.4439889843314,47227600,23433100,71230500
2025-03-06,234.09312438964844,393.87469482421875,564.5208740234375,236.60982567864426,399.09471206990673,571.8741654048467,231.93453157387603,389.69665794124984,561.9678818142961,233.207802772317,391.28450820827493,567.2512250409341,45170400,23304600,80094900
2025-03-07,237.81346130371094,390.32183837890625,567.6849975585938,240.10136041796665,391.80050846371955,569.1340095542192,233.5261018066448,382.61088158953936,557.5421542389136,233.87426828677374,389.33936956128906,562.7368186254731,46273600,22034100,81158800
2025-03-10,226.28436279296875,377.271728515625,552.5643920898438,234.91874867921032,383.4643102679539,561.3962362827218,223.04150278970278,374.3540628163808,547.6457527585567,234.3019970725287,382.9085673048331,559.4741670846696,72071200,32840100,99326600
2025-03-11,219.67926025390625,377.5596008300781,547.9710083007812,224.65298022983382,383.0674234309217,555.9552243228402,216.30707871737093,374.04648696420594,544.1268096197261,222.63365113389432,376.12060487129355,551.4012894751355,76137400,30380200,88102100
2025-03-12,215.8395538330078,380.3581237792969,550.8788452148438,220.58448707211764,382.2933209136247,555.0582088315019,213.7804415985268,376.0709676751301,545.7729200294035,218.98294858814833,380.0405779726452,554.1316472627199,62547500,24253600,69588200
2025-03-13,208.57791137695312,375.89227294921875,543.5352783203125,215.70028194858565,382.3925273041687,551.1153221105548,207.3245394208188,374.58232470495466,541.8201680493273,214.81496040955514,380.24893433302753,550.5041922476157,61368300,20473000,74079400
2025-03-14,212.36788940429688,385.6079406738281,554.762451171875,212.82546311709572,387.2652662935844,555.7678855775432,208.47843695256688,376.6267095180303,543.6043071486545,210.13965751241793,376.8946473094157,548.1582415612112,60107600,19952800,62660300
2025-03-17,212.87521362304688,385.7468566894531,559.0404663085938,214.0888025037831,389.72637004614455,561.5638590041749,208.8663965620962,382.6406320765131,554.3090523622551,212.18883784213668,383.7620517263702,554.7427633019219,48073400,22474300,49008700
2025-03-18,211.57211303710938,380.6062316894531,552.998046875,214.019174884069,384.4269877309022,556.9408512500528,210.3784232206469,378.2046343736099,551.0660510727529,213.0343879953175,384.1292790671939,556.7239657249663,42432400,19486900,66041400
2025-03-19,214.1086883544922,384.8735656738281,559.020751953125,217.61017604964766,386.719419886704,562.7861379289428,212.62651443867486,381.0825806498319,553.5993951050114,213.0940452987452,382.60095534567967,554.7822486316311,54385400,19185500,66556000
2025-03-20,212.97471618652344,383.9010314941406,557.4041748046875,216.34689805154306,388.81343664918575,562.4115538615378,211.1045924362575,380.3680805381929,554.5554838320709,212.86529372925065,382.80938253905003,555.2750866351008,48862900,18470500,62958200
2025-03-21,217.12277221679688,388.28741455078125,557.5880737304688,217.68976839110027,388.76374837124365,558.4877939738346,210.16950634984832,379.8916675364793,551.7055567482902,210.4480334492585,380.30848991510493,552.9413897854555,94127800,39675900,83763000
2025-03-24,219.56982421875,390.09356689453125,567.5736083984375,220.31588216896776,392.39594799568545,568.6314886589248,217.43113083289424,386.8484215764684,563.7375780431137,219.838409330833,392.39594799568545,564.3307537296456,44299500,21004500,58766800
2025-03-25,222.573974609375,392.1578063964844,568.9379272460938,222.92214108802088,393.34867131877104,569.8771119506348,218.92326587520165,389.65696280253144,567.1879685958952,219.6096416779903,390.9272368910712,568.7797068467552,34493600,15775000,38355700
2025-03-26,220.36563110351562,387.0072326660156,562.1458740234375,223.83729303324841,392.30665877239477,569.7981425644431,219.31120492080973,385.61787512073846,560.7617168790538,222.3352199198642,391.99901639757354,568.6710483477373,34466100,16108400,51848300
2025-03-27,222.6734619140625,387.6125793457031,560.6529541015625,223.80746952519274,389.259971232933,564.4296669577193,219.40074548587612,384.4567464670721,558.5371935416607,220.2263848697343,387.1660163642304,560.7517966033342,37094800,13766800,42164200
2025-03-28,216.7547149658203,375.92205810546875,549.3623657226562,222.6336557419088,386.1735929782764,559.8521624781242,216.5358700680628,374.06627026028934,548.7790863172526,220.504904155295,385.1315521729189,559.120558969836,39818600,21632000,71662700
2025-03-31,220.9624786376953,372.5379943847656,553.0501098632812,224.4341253115235,374.20522334023684,554.3551567474991,215.09348022110552,364.449889664545,540.6719872727307,215.86937928840504,369.7096411618319,543.5984615291653,65299300,35184700,95328200
2025-04-01,222.0169219970703,379.28631591796875,554.6121826171875,222.50433685640354,379.9413052057438,556.5598868781194,217.749461617725,370.39439795061145,547.4048260096515,218.65468232589998,371.80359254811333,551.1321177898429,36412700,19689500,54609600
2025-04-02,222.71324157714844,379.2367248535156,558.1220092773438,224.00641185945875,382.1543604865691,560.9891058051336,219.8583310514353,373.7586433966847,548.5220362276616,220.15675729790527,375.0983928958324,548.7593065231022,35905900,16092600,76014500
2025-04-03,202.1220245361328,370.2752990722656,530.6173095703125,206.39942653372108,374.61212363444304,541.759539717793,200.19221885499383,366.54388609690864,530.6173095703125,204.45966369883956,371.9425583652147,538.931968079745,103419000,30198000,125986000
2025-04-04,187.38987731933594,357.10614013671875,499.5533447265625,198.82943318150367,371.74407816646067,519.9099817661254,186.3553350717911,356.74888974568233,499.3358369172059,192.87091122900438,361.363555677575,517.7349036725598,125910900,49209900,217965100
2025-04-07,180.50625610351562,355.14117431640625,498.6635437011719,193.12954493623218,368.1813588125757,517.2405628900261,173.70219548773406,342.17049555544185,476.33944038650816,176.26863687444822,348.2142236601539,483.64569927250346,160466300,50425000,256611400
2025-04-08,171.51376342773438,351.8662414550781,490.8531188964844,189.33957458197378,370.8112022714622,519.0300819148135,168.32064359895526,347.5889889390993,483.6160734043612,185.71870692843436,365.46216834014683,515.9454474877983,120859500,35868900,165816600
2025-04-09,197.80487060546875,387.5232849121094,542.4021606445312,199.55561475938035,390.2424886537646,542.4021606445312,170.98656295712524,350.4173671278774,487.46196103833506,171.0462451746259,350.854026698487,487.84755542038147,184395900,50199700,241867300
2025-04-10,189.41915893554688,378.4527282714844,518.6345825195312,193.7562435722064,380.9833427250372,527.4534689848499,182.0381599544528,365.0056552003408,503.5475251856576,188.0762635840202,379.1573256201752,526.1385259148457,121880000,38024400,162331200
2025-04-11,197.10853576660156,385.498779296875,527.8884887695312,198.49122944739574,387.0865991344375,530.3502582115377,185.0820833366806,376.0114134245454,514.1756919605745,185.12188160037283,377.7481178718862,517.0823733080597,87435900,23839200,97866300
2025-04-14,201.45556640625,384.8636474609375,533.0098266601562,211.8207974391945,391.651677567929,538.111379094838,200.10271391024364,381.29099206627785,527.8094317224818,210.32868138530173,390.23254912743425,537.8839447885014,101352900,19251200,68034000
2025-04-15,201.07754516601562,382.7994689941406,531.5169067382812,202.44033954558066,388.91267269542334,537.0732068479572,198.74984792281177,381.24138963056953,530.7259857198238,200.7990180691496,385.558347033726,533.5535570239268,51343900,17199900,56892900
2025-04-16,193.24891662597656,368.7867126464844,519.7023315429688,199.64511311117855,378.71073856569086,531.7937621429162,191.35889396287376,365.2041538267982,514.3931980244283,197.31741584829123,377.7779079921512,525.6541223320015,59732400,21967800,83484800
2025-04-17,195.94467163085938,364.9858093261719,520.44384765625,197.78495412822454,371.4761304955969,525.1499093262158,193.39812938355274,364.10258680355696,517.9721816819745,196.16351652823,370.9104537724408,521.6599483491107,52164700,21120200,79868100
2025-04-21,192.14474487304688,356.3916015625,508.0558776855469,192.78138039340035,361.71089501866106,515.7872559194974,188.81234657174457,352.9678309109542,502.69729269891565,192.25416731460396,360.0635031391147,515.2533374613439,46742500,20807300,69368100
2025-04-22,198.690185546875,364.0331115722656,521.2743530273438,200.53045296496776,364.9758758256959,523.3011070538847,194.93999616163734,357.12596800122816,513.305704354498,195.0892017003565,360.6192443688487,514.2449494916972,52976400,19485000,75948100
2025-04-23,203.52462768554688,371.5456237792969,529.3516845703125,206.9067512010516,377.50003937654276,539.2482437222484,201.7340854567431,370.18600677791767,527.8291602174767,204.9172632087338,373.20291916052497,534.3049123051696,52929200,20545500,90590700
2025-04-24,207.2748260498047,384.35748291015625,540.4940795898438,207.7324150205437,385.49877003384853,541.2256831290485,201.8733727998236,372.33950296048084,529.3814780255258,203.81312078521486,372.8456379358323,530.6370434198044,47311000,22232300,64150400
2025-04-25,208.18002319335938,388.8729553222656,544.3992919921875,208.6475540878433,389.1805976978566,544.804618673288,205.1162098506388,381.67803664886475,537.5280483044934,205.28531450927932,384.05979677325973,540.454522631326,38222300,18973200,61119600
2025-04-28,209.03550720214844,388.1882019042969,544.60693359375,210.38835967290976,389.7561846754867,547.2763452918678,206.3696005213303,383.7025530868883,538.8430511744899,208.89624364686077,388.9821118643913,545.1408521394233,38743100,16579400,47613800
2025-04-29,210.09988403320312,391.04632568359375,548.0375366210938,211.12446912484504,392.0982700078575,549.1547344204944,207.27479957627347,387.41412856396244,542.3329124899421,207.59312493762445,388.32712198825146,542.6888178923871,36827600,14974000,47775100
2025-04-30,211.3831024169922,392.2570495605469,548.2550048828125,212.4574277707069,393.6464071015826,550.2126052496137,205.5837430092506,381.5192464831796,535.382610300473,208.19992461631293,387.3347110069874,541.3640295279456,52286500,36461100,93101500
2025-05-01,212.19879150390625,422.16802978515625,552.1405029296875,213.43226431553572,433.669971462135,557.6770710508032,207.8020097882055,421.67182852064957,551.5374308999284,207.98107159612528,427.8346397458207,554.0189932525213,57365700,58938100,63186100
2025-05-02,204.2706756591797,431.9729919433594,560.3365478515625,205.90205512568554,436.1013902925972,561.9381825044319,201.09744003856807,426.7231738378541,556.006184429092,205.00677646592024,428.4598783453456,558.3295262045715,101010600,30757400,60717300
2025-05-05,197.84463500976562,432.8562316894531,557.1233520507812,203.02725796650907,436.1609188409604,560.2277786911415,197.1682163705072,428.827049490993,555.3338684753841,202.03251395918386,429.58128511716615,556.1940033222468,69018500,20136100,38659200
2025-05-06,197.4666290283203,430.0179443359375,552.466796875,199.59538061408486,434.4043769104007,556.9652171268149,195.98447015970467,427.8942186382879,550.64768441023,197.1682179665783,428.91639204817295,551.6066618961361,51216500,15104200,48264700
2025-05-07,195.21852111816406,430.0576477050781,554.7901611328125,198.3917570874617,434.79139692835327,557.4298834610689,192.23428894820486,427.83464541633373,549.738030089525,198.12317194216024,430.54391525930873,553.8014947566288,68536700,23295300,55588000
2025-05-08,196.45199584960938,434.841064453125,558.6558837890625,198.99853803284546,440.2992788018954,563.8463828556478,193.65675249053749,432.35012421343623,555.3339788688671,196.68078271707188,434.6028672327044,558.8338365158501,50478900,23491300,65130800
2025-05-09,197.4865264892578,435.3967590332031,557.9439697265625,199.48595647897335,437.3914674607305,561.068128702691,196.50172445806652,432.5684058555715,556.381860066797,197.95405738682032,436.6570993033328,560.0596697605964,36453900,15324200,37603400
2025-05-12,209.95706176757812,445.8467712402344,576.3826293945312,210.4351760021984,445.9559209816134,576.3925257137258,205.93303241640405,436.43878433354007,570.5000520977247,210.1363584051843,442.551987565255,574.8798371188,63775800,22821900,78993600
2025-05-13,212.08859252929688,445.7276916503906,580.18896484375,212.55673652410627,447.24606632617565,582.403567726764,208.17412935394688,441.9763809723924,576.2342995973956,209.59847136477597,444.37800844651383,576.7977862928067,51909300,23618800,67947200
2025-05-14,211.490966796875,449.4988098144531,580.9304809570312,213.09460539099953,450.45150777480933,582.3046813078995,209.7478820292828,444.73528972695,578.9036666864055,211.5905625216416,444.73528972695,581.1479585868793,49325800,19902800,66283500
2025-05-15,210.6144561767578,450.512939453125,583.7679443359375,212.11849916658366,453.55526390744575,584.2721134769878,208.71199985896817,447.82852124457236,578.4686469334371,210.11643191755599,448.16655392379437,578.9234551699535,45029500,21992300,71268100
2025-05-16,210.42520141601562,451.6463623046875,587.4655151367188,211.73003772257164,451.735838870633,587.7621029517821,208.94109887256835,446.13838030321216,582.6012939394769,211.52086084946143,449.4391826540583,584.5489375445604,54737900,23849800,76052100
2025-05-19,207.9550018310547,456.2197570800781,588.108154296875,208.65223273202483,456.9355998797858,588.7903364922698,203.45285841572866,448.1963586877965,581.4346564328234,207.0884445111699,448.27591363294266,581.4346564328234,46140500,21336500,68168500
2025-05-20,206.04258728027344,455.5238342285156,586.130859375,207.64622592622177,455.69283539558984,587.3172711404261,204.2198167548668,451.69606398891386,582.9176935296509,206.84938410987283,452.9587181303489,586.3681900028125,42496600,15441800,60614500
2025-05-21,201.2914276123047,449.9561462402344,576.2540893554688,206.22186440009241,455.1360468945702,585.8639582409971,199.91689108628387,449.2005259832327,575.2258980125081,204.3592586621154,451.944595050179,581.7708648204313,59211800,19216900,95197700
2025-05-22,200.56430053710938,452.2329406738281,576.4815063476562,201.94880716447733,457.5918252828005,579.971467292194,198.91085659406792,451.27849365115543,574.8204937262445,199.91687517553498,452.32244757902833,576.0563267018498,46742400,18025600,70860400
2025-05-23,194.49839782714844,447.5799865722656,572.5465087890625,196.9187884239126,451.06972434232773,575.215919785119,192.69555244631704,446.3173323563206,569.0762805285291,192.9047141233614,447.38115987330883,569.4519785383726,78432900,16883500,76029000
2025-05-27,199.4188690185547,458.02923583984375,584.4501953125,199.94677348688452,458.2877438900054,584.6083553931982,196.64984031499387,453.48562310372705,571.8743267058999,197.51641281084125,453.8435596609756,579.4277528567243,56288500,20974300,72588500
2025-05-28,199.62803649902344,454.718505859375,581.0689086914062,201.9289060786693,459.8487079553447,586.051826179252,199.11008702875665,454.29099660337516,580.3373051792158,199.79736291846774,458.5562282330538,584.8555180607121,45339700,17086300,68445500
